UID,ALL_AgeOfOldestAccount,ALL_SumCurrentOutstandingBalExcMtg,ALL_WorstPaymentStatusActiveAccounts
3335466,6,36.0,0
3335514,198,9444.0,1
3335724,206,35318.0,0
3336680,380,22450.0,7
3336710,159,6648.0,0
3337112,309,807.0,0
3337558,273,4700.0,7
3338810,76,21309.0,0
3339023,212,9742.0,0
3340007,148,22938.0,0
3340051,61,1123.0,7
3340301,122,2527.0,0
3340379,82,10069.0,0
3342101,999,8336.0,7
3342984,48,859.0,7
3344606,304,1200.0,0
3344630,313,6997.0,7
3345003,141,1916.0,0
3345281,223,12363.0,0
3345546,227,13364.0,0
3346014,140,13945.0,0
3347008,195,9764.0,7
3349013,79,2556.0,0
3349840,130,2805.0,7
3352329,284,28730.0,0
3355666,117,15533.0,0
3356264,169,4015.0,0
3356982,158,2184.0,1
3357190,270,44350.0,0
3358346,115,32216.0,0
3358525,211,48652.0,0
3358605,100,15170.0,7
3359186,215,12035.0,0
3359838,117,3523.0,0
3360562,152,8774.0,0
3361143,178,43789.0,0
3361839,228,2889.0,7
3361973,106,17788.0,0
3362056,248,15600.0,0
3363278,140,0.0,0
3364855,80,6669.0,5
3367691,113,7409.0,7
3367897,252,20545.0,0
3367907,127,10948.0,0
3368077,131,1470.0,7
3368871,142,3229.0,0
3369253,191,22629.0,0
3369765,287,7408.0,6
3371989,97,,
3372909,244,46466.0,0
3373657,148,6788.0,7
3373862,115,20754.0,0
3374052,168,3694.0,0
3376571,224,13332.0,0
3377510,36,,
3377761,52,572.0,0
3378461,78,6869.0,0
3382162,158,11663.0,7
3382447,122,5981.0,7
3383210,223,42839.0,0
3383244,36,0.0,0
3383973,426,12518.0,0
3384431,61,12602.0,7
3384541,86,3923.0,7
3385542,183,22195.0,0
3388174,254,2679.0,0
3389022,206,23186.0,0
3389028,168,2185.0,7
3389713,20,719.0,0
3390254,248,349.0,0
3391588,108,3076.0,1
3391679,212,535.0,0
3392959,343,0.0,0
3393066,284,21295.0,0
3394158,79,8869.0,7
3394566,230,74100.0,7
3394716,194,28416.0,0
3395339,148,13774.0,0
3396593,223,4631.0,7
3397551,343,9934.0,0
3398599,108,15906.0,7
3399408,141,15375.0,7
3401535,194,20746.0,0
3401628,191,12151.0,0
3403814,181,29803.0,0
3403867,135,8211.0,7
3404390,145,16666.0,0
3405414,190,868.0,0
3405420,116,26204.0,0
3405983,257,19472.0,0
3406390,181,60684.0,0
3410864,46,264.0,7
3411018,151,3623.0,7
3411456,148,6300.0,0
3412154,181,1465.0,0
3412871,44,4750.0,0
3413450,39,2159.0,7
3413932,206,14049.0,7
3414082,105,17004.0,0
3415348,137,26549.0,7
3416238,307,35215.0,0
3418061,135,0.0,0
3418832,95,14568.0,7
3421781,203,10484.0,0
3422034,319,51066.0,0
3423237,165,11315.0,0
3424460,108,1780.0,0
3424521,131,11073.0,0
3426270,187,11829.0,0
3426360,242,20380.0,0
3427775,284,6602.0,7
3428009,145,19268.0,0
3428050,46,2685.0,0
3428551,317,30893.0,0
3428647,273,28611.0,0
3430351,123,8391.0,1
3431087,29,10845.0,2
3432532,242,13552.0,3
3432658,326,10115.0,7
3432945,54,883.0,0
3433408,98,18044.0,0
3433522,112,4313.0,0
3433558,166,7443.0,2
3434841,214,24453.0,0
3434904,50,4310.0,0
3435581,101,12630.0,7
3436331,153,7632.0,7
3436339,219,9288.0,0
3436652,173,11753.0,0
3438580,78,4536.0,7
3439908,152,1127.0,7
3440320,54,24.0,0
3441046,144,2459.0,6
3441324,106,39090.0,0
3441399,215,36291.0,0
3442332,99,12853.0,1
3444613,760,7534.0,0
3444616,244,287.0,0
3444818,225,2365.0,0
3446566,116,7689.0,7
3448331,109,0.0,0
3449254,140,17697.0,7
3449475,131,390.0,7
3453109,154,8347.0,7
3453177,138,5322.0,7
3456101,226,8406.0,7
3457003,252,28058.0,0
3457436,340,22266.0,0
3457556,107,21128.0,0
3457665,105,8659.0,7
3460197,89,2201.0,7
3460244,110,18090.0,0
3460246,62,311.0,0
3460523,248,20417.0,0
3460567,329,944.0,0
3461765,93,14175.0,7
3463434,248,38572.0,0
3464389,225,24641.0,0
3467054,92,1217.0,0
3467852,283,20371.0,0
3468317,94,10272.0,0
3469103,34,2787.0,0
3471421,217,13811.0,0
3475371,95,3696.0,0
3476347,70,8641.0,0
3476670,11,1292.0,0
3476774,207,19982.0,0
3477390,109,0.0,0
3477896,75,2166.0,7
3478309,188,11444.0,0
3479063,115,13410.0,7
3479237,58,2943.0,3
3482283,196,19040.0,0
3484209,187,5659.0,0
3485006,153,1809.0,7
3485846,134,8050.0,0
3485966,238,5042.0,0
3486304,114,24531.0,7
3486506,181,8688.0,7
3488057,102,30297.0,0
3493205,77,2734.0,0
3494079,189,1939.0,0
3494844,116,5204.0,7
3495461,138,8664.0,0
3496065,125,5631.0,7
3496263,223,27303.0,0
3497072,176,62219.0,0
3498039,133,7455.0,7
3498407,111,26133.0,0
3498872,99,5203.0,0
3499038,64,2464.0,7
3499571,98,11254.0,0
3499782,275,2408.0,7
3500521,166,10888.0,0
3500984,56,700.0,0
3501077,211,8780.0,7
3503877,61,1051.0,7
3503973,38,0.0,0
3504353,35,4089.0,2
3505129,156,37226.0,0
3505194,183,18789.0,7
3505368,245,21258.0,0
3506703,-1,,
3507013,137,10232.0,7
3507564,205,32442.0,0
3507593,175,461.0,4
3507631,18,4832.0,7
3508090,78,0.0,0
3508306,206,364.0,0
3509138,143,8048.0,0
3509578,80,462.0,7
3510282,61,1032.0,7
3511622,158,4365.0,0
3512731,57,1679.0,0
3513523,47,2431.0,0
3513689,53,0.0,0
3515366,91,1405.0,6
3515444,362,24852.0,0
3515574,174,17613.0,0
3516255,167,23518.0,0
3516792,145,2671.0,7
3517854,90,2646.0,7
3519669,131,5339.0,0
3524464,88,5372.0,7
3524785,102,32078.0,0
3526877,335,32.0,0
3527700,34,2832.0,7
3527964,92,9740.0,0
3528273,331,14971.0,0
3529217,185,27319.0,7
3530400,208,12568.0,0
3530844,242,31486.0,0
3531421,168,9946.0,0
3531613,269,1915.0,0
3533439,122,1607.0,3
3535434,31,1429.0,3
3536030,68,494.0,0
3539230,224,10937.0,0
3539462,69,1728.0,0
3542095,85,8.0,0
3543123,291,28692.0,0
3543723,291,34764.0,0
3544258,214,19829.0,0
3545817,252,20877.0,0
3547445,97,20781.0,0
3547609,129,21447.0,0
3547950,110,4570.0,0
3548760,143,18292.0,3
3548934,189,26206.0,0
3550873,39,23286.0,1
3551673,130,8579.0,0
3552330,88,2086.0,1
3553564,217,24216.0,0
3554409,270,2999.0,6
3555297,179,13994.0,7
3556096,89,1299.0,0
3557426,178,18124.0,0
3559575,151,17035.0,0
3559835,184,13211.0,0
3564649,249,40573.0,0
3565482,229,13707.0,0
3566121,131,22913.0,0
3566570,137,2510.0,7
3568140,110,2547.0,7
3568297,133,17091.0,0
3568844,68,8734.0,0
3569307,-1,,
3569433,103,13139.0,0
3569786,38,0.0,0
3574917,225,7428.0,0
3575632,4,416.0,0
3575695,96,22441.0,7
3576928,81,13677.0,0
3578700,277,21844.0,0
3579121,284,20897.0,0
3579666,68,277.0,7
3579779,215,0.0,0
3582001,37,3731.0,0
3588564,760,8504.0,7
3588687,194,20549.0,0
3589173,209,0.0,0
3590579,91,3273.0,7
3591158,143,53660.0,0
3591354,45,594.0,0
3591952,16,131.0,0
3592653,215,22161.0,0
3594464,186,2470.0,7
3594895,175,28411.0,0
3595396,142,24600.0,0
3595933,137,11031.0,7
3596716,150,25812.0,0
3596963,59,331.0,0
3597109,162,24725.0,0
3598033,88,19337.0,0
3599260,31,1354.0,7
3599537,363,4582.0,0
3599938,155,829.0,7
3602558,263,21537.0,0
3603899,122,5378.0,0
3607236,119,4169.0,7
3608170,178,17787.0,0
3608902,117,2179.0,7
3609594,150,2813.0,7
3609798,14,2280.0,0
3610975,213,27172.0,0
3611359,176,39031.0,6
3613041,28,130.0,0
3614772,113,916.0,0
3615055,89,17218.0,7
3616932,71,11792.0,0
3617442,165,5610.0,0
3618930,157,24562.0,0
3619614,130,4426.0,7
3621790,95,5231.0,7
3623187,254,9193.0,0
3623397,55,0.0,0
3624580,206,4488.0,0
3624641,173,3913.0,7
3625591,130,20481.0,7
3626238,333,16204.0,0
3626538,214,22337.0,7
3626772,139,1836.0,7
3627139,103,10498.0,0
3627521,245,36779.0,0
3628709,322,38795.0,0
3629218,163,17063.0,7
3630268,311,7682.0,0
3630492,136,22230.0,0
3631896,214,9477.0,7
3632648,74,4131.0,7
3632663,-1,,
3632709,94,24624.0,7
3633745,201,15740.0,7
3633792,235,16674.0,0
3634456,173,24606.0,0
3635312,127,2005.0,0
3635858,206,238.0,0
3639826,185,20802.0,0
3640011,177,39549.0,0
3640029,271,52247.0,0
3641159,93,264.0,0
3642111,201,20581.0,7
3643431,105,9697.0,7
3644296,72,2851.0,7
3644900,142,4028.0,7
3645149,188,20268.0,0
3645663,217,5661.0,0
3646938,10,0.0,0
3647521,258,15189.0,0
3648392,236,21941.0,0
3648963,52,2578.0,7
3649107,81,6767.0,7
3650407,18,638.0,0
3652317,91,18291.0,0
3652506,208,12797.0,0
3654920,116,2197.0,7
3655331,91,1409.0,7
3655934,104,9410.0,7
3655986,99,7293.0,0
3657629,166,12682.0,0
3658402,-1,,
3658504,75,63833.0,7
3658808,84,963.0,0
3659002,42,6758.0,1
3660378,22,7941.0,0
3661824,78,20326.0,0
3662395,188,15119.0,7
3662473,110,18786.0,0
3662660,78,21787.0,0
3663407,194,8234.0,0
3663604,188,9674.0,0
3664024,332,8813.0,7
3664133,150,92.0,7
3665018,200,0.0,0
3665054,121,7954.0,7
3667377,154,17649.0,0
3669184,-1,,
3670203,197,1740.0,0
3670342,135,2067.0,7
3670787,59,7810.0,0
3671247,174,5847.0,7
3671321,122,11722.0,1
3672060,179,24629.0,7
3672116,271,13165.0,7
3672567,237,374.0,0
3673725,156,17281.0,0
3673753,128,5259.0,0
3674152,239,11591.0,0
3674401,105,5227.0,0
3675755,105,1348.0,0
3676927,128,1043.0,0
3676929,169,4676.0,7
3677198,128,4967.0,7
3678698,157,4892.0,0
3679779,34,3525.0,7
3680204,43,4417.0,1
3681460,107,4437.0,0
3683236,390,1.0,0
3684628,226,24.0,0
3684727,313,8250.0,7
3686885,261,15814.0,0
3693096,31,13092.0,0
3693733,91,15332.0,0
3693980,188,18972.0,7
3694620,150,17095.0,0
3697407,179,3324.0,7
3699230,232,7729.0,0
3700588,97,13876.0,7
3702069,136,6162.0,0
3704569,25,1596.0,7
3704742,194,1318.0,0
3705209,148,13315.0,0
3706750,164,2547.0,0
3707372,130,13364.0,0
3707679,93,1442.0,0
3708721,172,24667.0,0
3710694,99,129.0,0
3710806,89,2895.0,0
3710824,202,1345.0,0
3711185,234,7954.0,4
3711381,760,6938.0,0
3713758,102,9362.0,0
3716681,220,11215.0,7
3716735,241,6443.0,7
3717904,390,30193.0,7
3718899,96,24941.0,0
3719188,126,602.0,0
3719655,78,4031.0,0
3719666,212,20612.0,0
3720386,138,28701.0,0
3722638,7,188.0,1
3723582,286,29902.0,0
3726355,64,8333.0,7
3726444,46,0.0,0
3726527,254,24812.0,0
3727494,234,18587.0,0
3728125,161,10869.0,0
3728331,130,4955.0,0
3730899,131,30071.0,0
3731003,180,18019.0,0
3731262,181,1206.0,7
3733017,-1,,
3733077,499,39446.0,0
3736031,111,12273.0,0
3738937,227,20921.0,0
3740333,230,8140.0,7
3742042,153,22934.0,0
3743410,266,3447.0,0
3744213,188,6062.0,0
3745094,210,11926.0,7
3745446,37,35983.0,0
3745804,258,10521.0,0
3746218,144,20378.0,0
3747757,165,8936.0,0
3750170,138,17659.0,7
3750248,117,8174.0,7
3750741,268,14325.0,7
3751017,78,9380.0,0
3752262,94,27777.0,0
3753759,233,18756.0,0
3754500,210,16030.0,0
3754778,174,17013.0,7
3755197,101,22704.0,0
3755610,120,2403.0,0
3757412,167,6527.0,7
3757928,72,10653.0,0
3759265,146,27926.0,0
3759284,96,5070.0,0
3760439,145,1568.0,7
3760499,84,10391.0,0
3763966,152,5498.0,0
3764747,98,5417.0,7
3765715,248,5481.0,0
3766523,96,7801.0,7
3767034,246,10708.0,7
3769239,286,39698.0,0
3771091,192,8886.0,7
3771620,215,6967.0,0
3772432,259,7913.0,7
3772778,275,60866.0,0
3773602,124,2807.0,0
3775124,147,5131.0,7
3775296,224,14823.0,7
3775885,217,22650.0,0
3776069,144,977.0,7
3778098,135,32537.0,0
3778960,142,6152.0,0
3779427,176,3215.0,0
3781271,186,1410.0,7
3782784,204,15985.0,0
3783427,178,10670.0,0
3784237,141,8727.0,0
3784252,120,16680.0,0
3784839,130,1824.0,0
3785719,103,30198.0,0
3787617,122,5891.0,0
3788838,24,168.0,0
3790072,126,5128.0,7
3790194,95,7702.0,7
3790260,248,18348.0,0
3790371,163,25630.0,0
3790467,274,89.0,0
3791433,201,27.0,0
3791892,72,3503.0,0
3792324,267,13494.0,1
3794554,71,463.0,7
3796331,165,42151.0,0
3797063,284,54903.0,7
3798182,330,11405.0,0
3798438,226,7057.0,0
3798458,219,1949.0,0
3799523,317,61964.0,0
3801165,184,30931.0,0
3801240,283,307.0,1
3802039,166,11591.0,0
3804551,178,14439.0,0
3809175,362,23320.0,0
3811611,73,3963.0,7
3814104,384,20653.0,0
3814311,226,79688.0,0
3814379,308,31940.0,0
3816760,436,29516.0,0
3818434,172,11361.0,7
3818500,122,48.0,0
3818840,128,10982.0,7
3821494,70,10397.0,0
3822404,294,3775.0,7
3823047,129,19636.0,0
3824407,128,7312.0,7
3824428,95,45366.0,0
3824585,170,55453.0,0
3825583,199,8116.0,0
3825667,71,8088.0,7
3828829,210,0.0,0
3830731,99,41803.0,0
3832392,80,264.0,0
3832812,174,8823.0,0
3833460,93,9599.0,0
3833600,187,6148.0,0
3835721,131,17283.0,0
3835786,258,12456.0,0
3836714,175,2451.0,0
3837162,151,592.0,7
3838708,223,12740.0,0
3839236,70,10838.0,0
3842415,295,37414.0,0
3842787,164,2286.0,7
3843809,45,2437.0,7
3844430,92,0.0,0
3844847,216,19106.0,1
3845781,156,3063.0,0
3847623,124,19175.0,0
3848128,169,0.0,0
3848524,178,34787.0,0
3851698,97,15746.0,7
3852896,336,8263.0,0
3853711,146,13800.0,7
3854752,97,7618.0,0
3854803,170,12474.0,7
3855534,263,33637.0,7
3856657,154,36806.0,7
3859140,330,4886.0,0
3859580,154,10321.0,1
3860875,103,1796.0,3
3862391,169,22912.0,1
3863944,91,15625.0,7
3865810,83,16483.0,0
3867455,332,13175.0,0
3868786,223,4937.0,0
3869305,80,5754.0,0
3869461,100,22936.0,0
3869865,760,16686.0,0
3874695,145,31732.0,0
3875558,99,1578.0,7
3875702,251,10146.0,0
3877521,115,8345.0,0
3877815,135,2360.0,7
3879318,45,25204.0,0
3879321,12,594.0,0
3880077,238,6542.0,7
3880280,293,49678.0,0
3881732,145,3497.0,0
3882738,157,46713.0,0
3883994,259,23820.0,7
3885459,103,23588.0,7
3888063,195,535.0,0
3890167,154,1514.0,0
3891584,-1,,
3891650,261,8943.0,0
3891837,137,19299.0,0
3892115,398,17373.0,0
3892485,138,9384.0,0
3892842,129,9687.0,0
3893156,199,23182.0,0
3896843,181,13827.0,0
3897344,83,9529.0,0
3898032,163,45351.0,0
3898500,144,6844.0,4
3901382,129,981.0,0
3901548,61,19563.0,0
3902218,191,27136.0,7
3902448,112,6526.0,7
3903424,99,24489.0,0
3904322,760,1218.0,0
3904724,-1,,
3904982,160,6675.0,0
3905932,80,0.0,0
3907015,309,14801.0,0
3907378,133,38907.0,0
3908516,224,13334.0,0
3909351,272,23930.0,0
3911194,213,16868.0,0
3912071,165,1415.0,0
3915265,133,10368.0,0
3918550,281,2801.0,0
3919800,235,84389.0,0
3922851,189,31327.0,0
3923116,221,44438.0,0
3925752,103,6070.0,7
3925984,199,8789.0,0
3929462,56,4744.0,4
3929897,10,0.0,0
3930044,232,24556.0,1
3931033,127,14118.0,0
3931050,175,13452.0,0
3931510,75,0.0,0
3932771,62,2827.0,0
3933131,151,615.0,7
3933324,45,0.0,0
3935257,139,14317.0,0
3935515,241,14775.0,7
3935516,178,22697.0,0
3936627,165,13350.0,0
3938262,146,22431.0,0
3938528,38,969.0,0
3938582,166,18958.0,0
3939360,160,2317.0,7
3939662,155,6438.0,7
3940440,297,25423.0,0
3940500,64,0.0,0
3941866,200,19890.0,0
3943548,227,14894.0,1
3943690,147,7238.0,7
3943697,223,10281.0,1
3944519,67,25003.0,0
3944677,25,983.0,0
3945161,124,37000.0,0
3946123,222,19489.0,0
3946212,22,4551.0,0
3947108,299,3800.0,0
3948747,22,0.0,0
3950948,140,17442.0,0
3951264,67,23699.0,0
3951802,113,5684.0,0
3952413,128,2955.0,7
3953661,216,29689.0,7
3954142,15,34.0,0
3954322,105,7107.0,7
3954462,165,23007.0,0
3954807,131,2350.0,0
3955770,82,758.0,0
3956255,214,20652.0,0
3958579,161,17895.0,0
3959206,96,627.0,7
3960651,86,15500.0,0
3963300,272,12866.0,0
3965996,199,31895.0,1
3966713,190,14361.0,1
3966835,237,18735.0,0
3967000,181,0.0,0
3967630,188,14853.0,0
3967998,141,1064.0,0
3968226,208,7300.0,0
3968844,184,851.0,0
3970579,222,6500.0,0
3971212,63,1589.0,0
3973070,362,16728.0,0
3975487,187,34948.0,0
3975534,157,1513.0,7
3976635,150,13791.0,0
3977502,169,952.0,7
3977670,106,7989.0,7
3978118,114,12341.0,0
3978464,79,184.0,0
3981214,155,10925.0,0
3981326,14,0.0,0
3983177,109,799.0,7
3983705,108,2862.0,7
3983756,295,25126.0,0
3985198,194,19075.0,0
3987986,158,30032.0,0
3988297,106,15013.0,0
3990688,183,0.0,0
3991212,16,137.0,6
3991320,208,31421.0,0
3995321,93,1173.0,0
3995354,181,25263.0,0
3995966,104,2565.0,2
3996174,182,2594.0,7
3996970,104,5256.0,0
3997058,143,0.0,0
3997294,43,5786.0,7
3998582,163,6977.0,7
3998734,109,311.0,7
4000545,147,43450.0,0
4000728,82,2167.0,7
4002136,183,4476.0,0
4002459,240,20453.0,0
4002751,237,2500.0,0
4003173,47,999.0,7
4004228,100,312.0,0
4004333,156,6308.0,7
4004338,299,31195.0,0
4006580,319,26857.0,7
4008067,239,40172.0,0
4008081,80,3159.0,7
4008111,197,6542.0,0
4008647,131,826.0,7
4009233,306,66823.0,0
4009750,239,25195.0,0
4012084,210,14935.0,0
4013676,124,9408.0,0
4013852,156,31844.0,0
4015846,72,7415.0,0
4019115,48,485.0,0
4019416,79,108.0,7
4022602,121,0.0,0
4022623,162,16753.0,0
4025730,300,54800.0,0
4025731,150,21592.0,0
4026416,111,3276.0,7
4027537,115,5742.0,0
4027917,32,346.0,0
4028371,348,40641.0,0
4029340,102,7345.0,7
4030499,311,0.0,0
4031696,61,1156.0,7
4032838,95,5349.0,0
4032851,155,5551.0,7
4034763,260,68869.0,0
4040261,255,1769.0,0
4040726,285,8203.0,7
4041751,249,12369.0,0
4042653,234,17207.0,0
4042730,286,13922.0,0
4043276,376,16388.0,0
4043595,29,0.0,0
4043608,160,43041.0,0
4043701,108,13398.0,0
4044188,144,8549.0,7
4044211,161,6660.0,0
4045042,104,856.0,0
4046389,198,34681.0,0
4049698,208,29436.0,7
4050422,261,5303.0,7
4051944,207,14370.0,0
4052961,248,14412.0,7
4053792,224,777.0,6
4056302,124,8400.0,0
4059108,130,24474.0,0
4059341,112,7318.0,6
4060771,162,3435.0,7
4063126,159,5907.0,7
4063924,72,8638.0,7
4066926,116,7115.0,0
4068803,134,10789.0,0
4070050,137,31837.0,0
4073205,244,20790.0,0
4073411,343,50885.0,0
4075221,119,1830.0,7
4075486,204,25131.0,0
4077942,152,24578.0,0
4078108,60,29271.0,0
4078460,89,1156.0,0
4079210,176,1935.0,0
4079739,168,30516.0,0
4080625,284,2222.0,7
4081190,298,4104.0,7
4082889,-1,,
4083491,183,15003.0,0
4083937,171,10634.0,0
4085839,206,6098.0,0
4086447,117,11606.0,0
4086684,136,18712.0,0
4087924,178,24489.0,0
4088204,63,9302.0,7
4089411,197,257.0,0
4089731,131,2808.0,0
4090643,270,2060.0,0
4091528,292,4555.0,7
4094343,338,27622.0,0
4098624,48,11684.0,0
4104716,140,15186.0,0
4105467,129,1146.0,0
4105623,108,4257.0,7
4105763,89,1732.0,7
4108151,198,3111.0,0
4113396,165,3172.0,0
4114975,127,21138.0,3
4116334,244,8678.0,0
4117023,276,40625.0,0
4117801,151,24071.0,0
4119023,145,34304.0,0
4119723,297,13922.0,0
4121676,276,7881.0,7
4122451,33,1017.0,0
4127259,248,24099.0,0
4128210,362,19769.0,0
4130316,58,1594.0,0
4132732,165,10099.0,0
4133232,107,23075.0,0
4134570,128,2760.0,0
4134960,115,21124.0,6
4135402,160,35268.0,0
4138578,198,10350.0,0
4138941,143,125.0,7
4141261,84,13736.0,7
4141548,320,1021.0,0
4143003,250,4826.0,0
4144012,58,1411.0,7
4144111,141,11329.0,7
4144552,143,255.0,0
4146579,130,8586.0,0
4149628,174,947.0,7
4152117,175,2803.0,0
4153559,59,16116.0,1
4155601,164,16520.0,0
4160685,176,6490.0,0
4162369,121,10990.0,7
4166689,103,34081.0,7
4167413,202,1933.0,7
4168272,145,7676.0,0
4170186,122,10220.0,0
4170978,243,8815.0,0
4172723,213,2103.0,7
4172919,228,35994.0,0
4173058,49,0.0,0
4173252,107,4911.0,1
4175363,133,3436.0,0
4175865,225,0.0,0
4176404,135,511.0,0
4177628,99,584.0,7
4177919,97,1533.0,0
4178134,273,11820.0,7
4179631,165,1546.0,7
4181302,213,14464.0,0
4181318,56,2828.0,2
4182288,73,8094.0,0
4183530,186,14188.0,0
4186743,215,17354.0,7
4186889,117,14180.0,1
4187905,44,5551.0,0
4189446,148,17025.0,7
4190100,147,0.0,0
4190747,166,3.0,0
4193513,162,8433.0,7
4195193,216,2250.0,0
4196598,175,33.0,0
4196935,178,2890.0,0
4197466,154,9176.0,7
4198843,153,15099.0,0
4199175,131,5043.0,0
4199348,165,54892.0,0
4201889,66,563.0,0
4201925,-1,,
4202489,262,3206.0,0
4203939,136,8903.0,7
4204485,105,2151.0,0
4207801,262,21569.0,0
4208963,100,51946.0,1
4209598,74,1332.0,7
4210113,101,33639.0,0
4211412,170,1395.0,0
4212097,85,5244.0,7
4212158,56,45.0,0
4212443,151,38214.0,0
4212741,266,13084.0,0
4212769,147,13532.0,0
4213698,96,2645.0,7
4218559,157,1264.0,7
4222771,153,7054.0,0
4223693,303,0.0,0
4224756,110,5368.0,0
4226514,326,23.0,0
4226686,95,6648.0,7
4228002,130,0.0,0
4229542,272,21547.0,0
4229641,55,5366.0,0
4229799,91,10019.0,7
4231009,254,2549.0,7
4232167,131,3200.0,7
4232982,106,11686.0,7
4233484,42,22.0,0
4234513,251,6768.0,7
4236827,56,15775.0,7
4239673,224,14379.0,0
4239811,189,5060.0,0
4241266,110,5170.0,0
4243309,136,4263.0,7
4243404,174,8742.0,2
4244353,90,30456.0,7
4244780,157,18305.0,0
4246652,137,42080.0,0
4248813,191,18428.0,1
4249368,154,16017.0,7
4250548,307,17556.0,0
4251351,105,587.0,7
4251942,219,31793.0,0
4254622,288,2170.0,0
4254913,253,11595.0,0
4255446,195,20668.0,0
4258609,58,8968.0,7
4259648,151,22091.0,7
4259681,120,7860.0,7
4260029,225,3459.0,7
4260232,223,0.0,0
4261245,75,5254.0,7
4263184,206,3866.0,0
4265317,430,23920.0,0
4266522,115,11599.0,7
4266800,112,9724.0,7
4267302,278,3829.0,7
4269073,203,17431.0,1
4270561,223,5855.0,7
4270659,109,1709.0,7
4271299,124,10940.0,0
4273024,44,18505.0,0
4276872,95,10733.0,0
4277456,230,0.0,0
4277894,129,3579.0,1
4280853,135,5771.0,2
4283412,23,1137.0,6
4284039,177,3670.0,0
4285174,365,310.0,7
4287855,78,3777.0,0
4288614,66,877.0,0
4289037,78,12670.0,1
4289492,178,14937.0,0
4289875,388,344209.0,1
4290915,193,0.0,0
4291513,256,18747.0,7
4292993,187,32206.0,0
4293280,128,11922.0,0
4293425,110,10741.0,7
4294168,103,4463.0,7
4295214,211,1400.0,0
4297832,88,32847.0,0
4301698,111,20441.0,7
4301787,290,39481.0,0
4304357,271,21978.0,7
4306581,115,542.0,0
4310781,118,5138.0,0
4313440,221,19852.0,0
4315615,237,12230.0,0
4315816,201,7164.0,7
4315951,130,10474.0,7
4316363,131,11482.0,0
4317420,155,10712.0,7
4319032,35,20.0,0
4319440,195,17236.0,0
4319804,108,5497.0,7
4321221,411,23082.0,0
4321336,476,76987.0,0
4321427,225,0.0,0
4321652,298,2482.0,0
4324862,182,6197.0,0
4324943,76,15652.0,0
4326321,248,1738.0,0
4327573,328,31323.0,7
4328792,143,20710.0,0
4328924,92,32625.0,0
4331040,95,14923.0,0
4333363,253,1770.0,0
4333737,343,0.0,0
4335545,226,19332.0,0
4336622,64,0.0,0
4338410,112,19003.0,7
4340265,-1,,
4341062,137,56408.0,0
4341418,240,4893.0,2
4342267,167,10801.0,0
4343398,247,0.0,0
4344575,119,7481.0,7
4344947,217,8032.0,7
4345104,84,20274.0,0
4346757,44,0.0,0
4347139,295,8180.0,0
4347188,120,11243.0,0
4347284,196,7361.0,0
4349616,208,6186.0,0
4351493,64,602.0,0
4352083,204,38756.0,0
4352185,71,1188.0,0
4353016,163,5477.0,0
4353183,90,18965.0,0
4353462,461,27912.0,0
4353673,142,16815.0,7
4354225,173,16276.0,0
4354973,280,9852.0,0
4354997,191,8534.0,0
4355186,300,12516.0,0
4355563,56,1289.0,7
4355749,163,3929.0,7
4356271,182,5941.0,7
4358972,437,786.0,0
4360696,201,35726.0,0
4361559,82,329.0,0
4361765,94,14084.0,0
4362781,350,8937.0,0
4362935,111,26871.0,0
4363278,372,1195.0,7
4365261,170,15103.0,7
4365445,79,5865.0,7
4368635,148,4036.0,4
4370094,63,7318.0,0
4370637,71,5336.0,0
4370830,103,721.0,0
4372997,341,15836.0,0
4373047,233,13854.0,0
4373261,114,6037.0,7
4373298,56,3577.0,0
4374223,91,2397.0,0
4374684,81,875.0,3
4375716,-1,,
4375792,15,0.0,0
4376116,217,16829.0,7
4377015,267,266.0,0
4377450,136,21782.0,0
4377658,186,12501.0,0
4379933,152,5989.0,0
4380134,149,11685.0,0
4380845,182,4600.0,7
4382020,121,10555.0,0
4383104,181,7899.0,0
4384673,213,14662.0,0
4385548,243,19470.0,7
4385633,284,10245.0,0
4386225,129,0.0,0
4387074,346,17078.0,0
4387087,180,,
4389099,50,2595.0,0
4389968,165,24003.0,0
4390661,41,4704.0,7
4391280,243,4101.0,1
4393711,132,12519.0,1
4394166,196,15710.0,0
4394438,122,15224.0,7
4395961,42,289.0,7
4396309,132,5914.0,7
4399975,282,41614.0,0
4401689,176,17650.0,0
4403879,11,164.0,0
4405284,37,6465.0,0
4406402,88,3952.0,7
4406525,202,22078.0,0
4407129,88,20361.0,0
4407599,107,13914.0,0
4408200,350,39915.0,0
4410055,98,8246.0,0
4410896,140,2454.0,0
4411322,-1,,
4411522,223,18785.0,6
4411726,233,0.0,0
4412180,242,16.0,0
4413028,264,30934.0,0
4413713,180,482.0,0
4415516,102,1927.0,0
4415813,198,31057.0,0
4415920,108,28968.0,0
4416392,183,1061.0,0
